StartDate,EndDate,Status,Progress,Duration ,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q48,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q83,Q85,Q86,Q87,Q88,Q88_2_TEXT,Q88_3_TEXT,Q88_4_TEXT,Q4,Q6,Q5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,SC0
2022/10/26 17:39,2022/10/26 17:46,IP Address,100,439,TRUE,2022/10/26 17:46,R_3MzdpYFGNAA8wE1,anonymous,EN,1,"I consent, begin the study",2- Sometimes,1- Almost never,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,4- Usually,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,4- Usually,Moderate stress,Moderate stress,Moderate stress,Moderate stress,Moderate stress,None,Mild stress,E- describes me very well,E- describes me very well,A- does not describe me well,B,D,B,B,E- describes me very well,E- describes me very well,D,E- describes me very well,B,D,B,B,D,C,B,D,D,E- describes me very well,D,E- describes me very well,A- does not describe me well,E- describes me very well,E- describes me very well,A- does not describe me well,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week","Yes, 1-2 times per week","Yes, 1-2 times per week",,Playing guitar/music,,Current first year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Single (never married),No,No,Yes,"Yes, less than 10 hours a week",130
2022/10/26 17:44,2022/10/26 17:50,IP Address,100,354,TRUE,2022/10/26 17:50,R_1dn762PTvS92Vh8,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,3- Often,3- Often,1- Almost never,2- Sometimes,2- Sometimes,3- Often,4- Usually,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Moderate stress,Moderate stress,None,Moderate stress,None,None,E- describes me very well,E- describes me very well,C,A- does not describe me well,D,C,B,D,D,C,D,B,C,B,A- does not describe me well,D,C,B,D,D,D,D,D,B,D,D,C,E- describes me very well,"Yes, 3+ times per week",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 1-2 times per week",,"Yoga, going for walks, listening to music",,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",147
2022/10/26 17:52,2022/10/26 18:00,IP Address,100,454,TRUE,2022/10/26 18:00,R_1qUk6soNFJGCZkp,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,3- Often,3- Often,3- Often,3- Often,1- Almost never,2- Sometimes,4- Usually,4- Usually,4- Usually,2- Sometimes,3- Often,1- Almost never,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,4- Usually,None,Mild stress,Moderate stress,None,Moderate stress,Mild stress,None,D,D,A- does not describe me well,A- does not describe me well,D,D,A- does not describe me well,B,D,D,D,A- does not describe me well,C,A- does not describe me well,D,D,D,B,B,D,D,D,D,B,D,D,B,D,No,No,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",,I play the clarinet,,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",Asian,No,Female,Questioning/unsure,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",138
2022/10/26 17:56,2022/10/26 18:02,IP Address,100,375,TRUE,2022/10/26 18:02,R_1db4GW6DP4JWTQw,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,3- Often,4- Usually,1- Almost never,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,3- Often,2- Sometimes,3- Often,4- Usually,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,3- Often,Moderate stress,Mild stress,Mild stress,Moderate stress,Mild Stress,Mild stress,None,D,E- describes me very well,A- does not describe me well,B,D,D,B,D,E- describes me very well,C,E- describes me very well,A- does not describe me well,B,A- does not describe me well,C,D,B,A- does not describe me well,D,D,E- describes me very well,C,D,B,D,E- describes me very well,B,D,"Yes, 1-2 times per week","Yes, every other week","Yes, 3x per month or less","Yes, 3x per month or less",No,,,,Current first year,35-39,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,Married,Yes,Yes,Yes,No,131
2022/10/26 17:40,2022/10/26 18:21,IP Address,100,2467,TRUE,2022/10/26 18:21,R_cAtPHzxValbtvVf,anonymous,EN,1,"I consent, begin the study",1- Almost never,3- Often,3- Often,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,4- Usually,3- Often,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,Moderate stress,None,None,None,Mild Stress,None,Mild stress,D,D,B,B,C,A- does not describe me well,B,C,B,B,D,C,E- describes me very well,C,D,A- does not describe me well,A- does not describe me well,B,E- describes me very well,B,D,C,C,A- does not describe me well,B,A- does not describe me well,A- does not describe me well,D,No,No,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",,,"baking, cleaning/decluttering/organization, volunteer activities",Current second year,25-29,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",103
2022/10/26 18:39,2022/10/26 18:45,IP Address,100,369,TRUE,2022/10/26 18:45,R_1kZZMtS5SbvFWDu,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,1- Almost never,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,1- Almost never,3- Often,4- Usually,3- Often,1- Almost never,3- Often,Mild stress,Moderate stress,Mild stress,None,Severe stress,None,Mild stress,D,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,D,B,D,D,D,E- describes me very well,B,B,A- does not describe me well,B,C,D,A- does not describe me well,C,D,D,E- describes me very well,D,C,C,D,C,C,No,No,"Yes, 3x per month or less",No,"Yes, 3+ times per week",,,Journaling; watching tv/listening to favorite podcasts,Current first year,20-24,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",142
2022/10/26 19:04,2022/10/26 19:10,IP Address,100,376,TRUE,2022/10/26 19:10,R_qwKZIvvZuAcdZMl,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,4- Usually,1- Almost never,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,Moderate stress,None,Moderate stress,Moderate stress,Moderate stress,None,None,D,D,B,B,D,C,B,D,D,D,D,B,B,B,C,A- does not describe me well,D,B,D,D,D,D,D,C,D,D,B,D,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",No,No,,,,Current first year,20-24,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask",White,No,Female,Straight or Heterosexual,Married,No,Yes,No,No,117
2022/10/26 19:24,2022/10/26 19:35,IP Address,100,675,TRUE,2022/10/26 19:35,R_1FeOUe5xwuJj4vB,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,1- Almost never,3- Often,4- Usually,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,Mild stress,Mild stress,Mild stress,None,Moderate stress,None,None,C,E- describes me very well,B,A- does not describe me well,E- describes me very well,C,B,C,E- describes me very well,D,E- describes me very well,A- does not describe me well,C,B,B,C,B,A- does not describe me well,C,E- describes me very well,D,E- describes me very well,E- describes me very well,A- does not describe me well,C,E- describes me very well,A- does not describe me well,D,"Yes, 3+ times per week",No,"Yes, 3+ times per week",No,"Yes, 3+ times per week",,,Walking my dogs,Current first year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,No,"Yes, 20-30 hours a week",122
2022/10/26 19:34,2022/10/26 19:44,IP Address,100,596,TRUE,2022/10/26 19:44,R_3KMUbR6uO0gxCvl,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,1- Almost never,4- Usually,3- Often,3- Often,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,4- Usually,1- Almost never,3- Often,Mild stress,Moderate stress,None,None,Moderate stress,None,None,B,E- describes me very well,B,A- does not describe me well,D,C,B,E- describes me very well,E- describes me very well,D,D,B,C,A- does not describe me well,B,C,D,A- does not describe me well,D,D,E- describes me very well,E- describes me very well,D,A- does not describe me well,D,D,B,E- describes me very well,No,No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less","Painting, outdoor hikes",,,Current first year,25-29,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,146
2022/10/26 19:47,2022/10/26 19:52,IP Address,100,322,TRUE,2022/10/26 19:52,R_1IYQAaCwmho32XW,anonymous,EN,0.899999976,"I consent, begin the study",1- Almost never,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,1- Almost never,3- Often,3- Often,2- Sometimes,1- Almost never,2- Sometimes,Mild stress,Moderate stress,None,None,Mild Stress,None,None,D,C,B,B,D,E- describes me very well,B,C,D,D,D,B,C,B,D,A- does not describe me well,D,A- does not describe me well,C,E- describes me very well,D,E- describes me very well,A- does not describe me well,B,B,D,B,C,No,No,"Yes, 3x per month or less",No,No,,,,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Bisexual,Married,No,No,No,"Yes, less than 10 hours a week",120
2022/10/26 19:46,2022/10/26 19:52,IP Address,100,342,TRUE,2022/10/26 19:52,R_W65W8LY9r0o2JBD,anonymous,EN,1,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,4- Usually,2- Sometimes,2- Sometimes,3- Often,1- Almost never,4- Usually,2- Sometimes,3- Often,3- Often,4- Usually,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,4- Usually,Moderate stress,None,None,None,Moderate stress,Moderate stress,Moderate stress,D,D,A- does not describe me well,B,E- describes me very well,C,C,D,E- describes me very well,C,D,A- does not describe me well,B,A- does not describe me well,D,E- describes me very well,D,A- does not describe me well,C,D,E- describes me very well,D,D,A- does not describe me well,E- describes me very well,E- describes me very well,A- does not describe me well,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less",Art,,,Current first year,20-24,"NSGC region 6: AK,CA,HI,ID,NV,OR,WA, British Columbia, Yukon","Asian,White",No,Female,Bisexual,In a romantic relationship,No,Yes,No,No,138
2022/10/26 19:54,2022/10/26 20:01,IP Address,100,419,TRUE,2022/10/26 20:01,R_2SeriC6nHGSF6fU,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,1- Almost never,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,Mild stress,Mild stress,Severe stress,None,Mild Stress,None,None,C,D,A- does not describe me well,B,C,D,B,E- describes me very well,D,C,E- describes me very well,B,B,B,B,D,C,A- does not describe me well,C,D,E- describes me very well,D,D,C,C,D,B,D,"Yes, 3+ times per week",No,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",,,,Current first year,30-34,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Single (never married),No,No,No,"Yes, 10-20 hours a week",121
2022/10/26 20:12,2022/10/26 20:25,IP Address,100,752,TRUE,2022/10/26 20:25,R_3n7rfladQMB7ySo,anonymous,EN,0.899999976,"I consent, begin the study",4- Usually,2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,1- Almost never,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,Mild stress,Mild stress,None,None,Moderate stress,None,None,C,D,B,C,B,B,B,D,E- describes me very well,C,D,B,D,B,B,B,B,A- does not describe me well,D,D,D,E- describes me very well,D,B,C,C,A- does not describe me well,E- describes me very well,"Yes, 3x per month or less","Yes, every other week","Yes, 1-2 times per week",No,"Yes, 3x per month or less",watch TV,,,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,Yes,"Yes, 10-20 hours a week",108
2022/10/26 20:35,2022/10/26 20:43,IP Address,100,499,TRUE,2022/10/26 20:43,R_2eaPzoLgBB6cTIf,anonymous,EN,1,"I consent, begin the study",1- Almost never,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,1- Almost never,2- Sometimes,4- Usually,1- Almost never,2- Sometimes,1- Almost never,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,Mild stress,Mild stress,Mild stress,None,Mild Stress,None,None,A- does not describe me well,D,A- does not describe me well,D,B,C,C,E- describes me very well,D,B,E- describes me very well,E- describes me very well,E- describes me very well,C,A- does not describe me well,B,D,B,E- describes me very well,E- describes me very well,E- describes me very well,E- describes me very well,C,B,E- describes me very well,D,A- does not describe me well,D,"Yes, 3x per month or less","Yes, every other week","Yes, 3x per month or less",No,"Yes, 3+ times per week",,,Cuddling and playing with my dog,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Questioning/unsure,In a romantic relationship,No,No,Yes,"Yes, 10-20 hours a week",110
2022/10/26 21:03,2022/10/26 21:11,IP Address,100,492,TRUE,2022/10/26 21:11,R_27PEozXJ7186QYp,anonymous,EN,0.899999976,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,4- Usually,4- Usually,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,4- Usually,4- Usually,1- Almost never,4- Usually,Mild stress,Moderate stress,Moderate stress,Moderate stress,Moderate stress,None,None,B,D,A- does not describe me well,B,D,C,B,D,E- describes me very well,E- describes me very well,D,B,D,B,C,D,C,A- does not describe me well,C,D,C,D,D,B,D,D,B,C,No,No,"Yes, 3x per month or less",No,"Yes, 3+ times per week",,,"Netflix, cooking",Current second year,25-29,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask","Asian,White",No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,142
2022/10/27 5:08,2022/10/27 5:17,IP Address,100,541,TRUE,2022/10/27 5:17,R_6hPMKrZuM7BAIet,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,4- Usually,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Severe stress,Severe stress,Mild stress,Moderate stress,Severe stress,Severe stress,C,E- describes me very well,B,A- does not describe me well,E- describes me very well,C,A- does not describe me well,B,E- describes me very well,D,E- describes me very well,A- does not describe me well,C,A- does not describe me well,D,E- describes me very well,C,A- does not describe me well,E- describes me very well,E- describes me very well,C,E- describes me very well,E- describes me very well,A- does not describe me well,C,E- describes me very well,A- does not describe me well,D,"Yes, 1-2 times per week","Yes, every other week","Yes, 3+ times per week",No,"Yes, 1-2 times per week",,Watching tv,,Current second year,25-29,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Bisexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",149
2022/10/27 6:24,2022/10/27 6:29,IP Address,100,299,TRUE,2022/10/27 6:29,R_1Q3BZJJpjbHpHSm,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,3- Often,1- Almost never,2- Sometimes,2- Sometimes,3- Often,1- Almost never,3- Often,2- Sometimes,3- Often,1- Almost never,3- Often,2- Sometimes,2- Sometimes,3- Often,4- Usually,4- Usually,2- Sometimes,2- Sometimes,None,Moderate stress,Mild stress,None,Moderate stress,Mild stress,None,C,E- describes me very well,B,C,A- does not describe me well,B,E- describes me very well,C,E- describes me very well,D,D,E- describes me very well,D,B,D,A- does not describe me well,A- does not describe me well,A- does not describe me well,D,D,B,C,B,A- does not describe me well,C,D,B,C,"Yes, 1-2 times per week","Yes, 1x per month or less","Yes, 1-2 times per week",No,"Yes, 3x per month or less",baking,,,Current second year,25-29,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Bisexual,In a romantic relationship,No,Yes,Yes,No,108
2022/10/27 6:43,2022/10/27 6:54,IP Address,100,701,TRUE,2022/10/27 6:54,R_ze7FZw75SSFH4ZP,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,4- Usually,3- Often,4- Usually,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,Moderate stress,Mild stress,Mild stress,Mild stress,Moderate stress,None,None,D,D,B,B,C,D,C,D,D,B,D,B,C,A- does not describe me well,B,B,C,B,D,C,E- describes me very well,C,C,B,C,D,A- does not describe me well,D,"Yes, 1-2 times per week",No,"Yes, 3x per month or less",No,No,,,,Current first year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,Yes,"Yes, 10-20 hours a week",109
2022/10/27 6:53,2022/10/27 6:57,IP Address,100,278,TRUE,2022/10/27 6:57,R_1KqowWyqbvOeFyC,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,3- Often,4- Usually,1- Almost never,3- Often,2- Sometimes,3- Often,4- Usually,4- Usually,3- Often,4- Usually,2- Sometimes,3- Often,2- Sometimes,4- Usually,3- Often,1- Almost never,3- Often,Moderate stress,Mild stress,None,Mild stress,Severe stress,None,Moderate stress,C,D,B,B,E- describes me very well,C,A- does not describe me well,B,E- describes me very well,D,D,B,D,B,C,C,B,A- does not describe me well,D,D,D,E- describes me very well,D,B,D,D,B,C,"Yes, 3+ times per week",No,"Yes, 3x per month or less",No,No,,,,Current second year,25-29,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask",White,No,Female,Straight or Heterosexual,Married,No,Yes,No,"Yes, 10-20 hours a week",140
